id,idade,curso,semestre,turno,experiencia_previa,distancia_km,tipo_instituicao,perfil_comportamental,feedback_entrevista,nota_prova_tecnica,churn
11172,24.036304972700876,1,2.822067514688467,0,0,28.146492170558144,0,0,0,9.11678509633437,1
11173,23.962673093866325,3,1.0,2,1,3.7967925104049502,0,1,2,4.320783732250119,1
11174,18.0,2,5.884216564374129,2,1,5.901634973112487,1,0,0,7.330991913443417,0
11175,25.0,2,3.946203371727271,2,0,5.065801451947859,0,2,1,6.317435224494514,0
11176,23.10686492493083,0,7.90102781851438,2,0,21.86136798936247,0,2,2,7.598008929447708,1
11177,18.0,1,6.9266914101837544,1,1,23.694531391420654,1,1,2,9.82625263636153,1
11178,18.11057966865804,3,4.886665837486196,0,0,26.767358791218083,1,2,1,5.9146509269967575,1
11179,23.756064097443183,3,2.0600388823014115,0,1,22.43288582273835,0,1,0,7.158952919769813,0
11180,18.126381586892435,0,2.0669071736612405,1,0,11.441678231814672,1,2,1,7.591797088950624,0
11181,18.0,4,5.088334259707932,0,0,9.80264852593567,0,3,0,7.326918003117503,0
11182,18.0,0,7.01717544038756,0,0,6.38428533676869,1,1,1,5.29689893304683,0
11183,25.0,3,5.849854399083167,0,0,12.042191286954347,1,0,2,6.7471354955754235,1
11184,22.05913008171694,1,3.8841991667490623,1,0,13.441853811311795,1,2,2,9.114016100481606,1
11185,23.08884644524184,0,3.776585133090297,2,1,27.20476559063743,1,0,2,7.39815051779156,1
11186,23.855810046150495,4,2.9859918905415874,0,1,17.212489130909656,0,3,3,4.759033168439041,0
11187,19.031626027600776,1,5.130712713226952,1,0,28.08716887575188,0,3,1,4.0868339770100555,1
11188,20.06556225496347,2,2.060705565884415,1,1,0.6676540248896204,0,1,0,5.028954673773684,0
11189,20.06332331344367,4,3.949926611116118,0,1,24.426389954783495,0,1,0,9.3878421275691,0
11190,20.930548692894074,2,6.11701846848568,1,1,6.3503603869792125,0,2,2,8.479658345338063,1
11191,20.107439108455537,1,4.825128967812628,2,1,4.905551598384165,1,2,1,6.491272942199138,0
11192,18.0,2,6.115431101812537,1,0,29.59806978114095,1,3,2,9.934754117573794,1
11193,18.0,3,1.0,0,0,7.688493694888339,0,0,2,9.913211620218698,1
11194,24.11249635255301,2,1.0659075292462932,0,0,24.1444776582303,0,1,3,8.38552430261116,0
11195,22.194416647034444,3,2.076469127016705,2,1,20.261777625609035,0,2,3,9.313312673389245,0
11196,23.05091807961396,4,6.020944836118252,0,1,17.885656633655383,1,1,1,8.864314514907413,1
11197,21.113768207972967,0,7.2199253742285565,0,0,20.499193001880837,1,2,0,8.343911682258238,0
11198,22.816663239408854,2,5.976459873447074,1,1,12.949255960312314,1,0,1,8.842445674515298,0
11199,25.0,0,2.9765968511943646,2,0,28.28906703788386,1,3,2,5.556839867511404,1
11200,18.0,4,2.899979690032049,1,0,3.327499944135007,0,3,2,5.477083304825558,1
11201,18.983061654178968,4,5.906705154861012,1,1,22.709923195091562,0,1,0,9.629346252270972,0
11202,20.989096772358504,1,3.155673588007329,2,0,15.167262467493085,0,1,0,5.282245097434176,1
11203,21.170520151988693,3,3.971490431548986,0,1,15.169420090375043,1,1,0,4.0,0
11204,21.02579882900856,1,5.971255966555424,2,1,29.991883911807303,0,1,0,5.846973770761852,0
11205,21.96312099317214,1,1.9890019771368799,0,0,1.1485778409553973,1,3,2,9.230061501273246,1
11206,18.96880740080922,4,8.0,0,1,22.803813470633482,1,0,3,4.366452117091833,0
11207,24.958003560803213,4,5.117593594542102,1,1,26.37586346227327,1,2,1,6.309730686006608,1
11208,20.02121078946485,2,2.8615008346648363,1,0,11.354282803942732,0,1,1,7.4303159433443415,0
11209,23.932421784271877,4,5.814116548484658,1,1,19.971783735193842,1,1,3,7.339910460872387,0
11210,19.098320695540522,1,7.92644333616908,2,0,20.54196678388627,0,0,2,6.61196732462072,1
11211,19.051769017849253,3,7.953968488994419,2,0,23.44278812719773,1,2,1,6.3275147589362915,1
11212,21.853079083696198,2,5.965277187758538,0,0,19.296615071711482,0,2,2,7.558143283369159,1
11213,19.00053271389706,0,5.8617483788735045,1,1,24.705578496405046,0,0,2,9.639763680896781,1
11214,24.103787120131834,4,2.0882854712279,0,1,23.69007603783256,0,3,2,6.558689651862186,1
11215,21.998182607623097,2,8.0,2,1,4.7466176446535675,1,0,1,4.229538015561744,0
11216,21.84631785271158,2,2.1181852186889616,2,0,7.181926050583232,0,1,0,5.959204586867808,0
11217,22.85899242506513,0,3.957242086871458,2,0,11.24615375118238,1,1,1,7.615728275327559,0
11218,24.03415813256836,4,1.0,1,1,17.50417130929305,0,3,0,4.285657014159972,0
11219,23.996755761634745,2,5.028796114057168,0,0,24.332660758091993,1,2,0,4.569194616541882,0
11220,19.961905593267517,2,8.0,0,1,30.0,1,2,0,7.790720138519037,0
11221,20.948485075380347,1,5.103060763848629,2,0,23.638034435068047,1,2,3,4.435989285819165,1
11222,18.0,4,1.9333203267084003,2,0,0.7720089127001605,0,2,0,5.505813801288794,0
11223,25.0,3,6.008146028907126,1,0,16.908457614171265,0,1,0,8.792018525306654,0
11224,20.965651904312192,1,3.0039341866733817,1,0,3.878012833200898,0,3,1,6.512758577216523,1
11225,22.93502001882218,1,3.0340850877470587,1,0,3.2673420795007955,1,2,0,5.8229465424414695,0
11226,23.857103071142397,4,3.1576273403942654,1,0,18.190533359161343,1,3,0,6.165020908497132,0
11227,18.0,0,4.115835054733923,2,1,27.20817619762687,1,1,1,8.62867995543488,1
11228,23.001319281837326,0,2.980337289150939,1,1,22.3289230177658,1,2,1,6.80548978539768,1
11229,20.15497008645429,0,2.0539193758695586,2,0,19.25051307821657,0,1,0,7.681707641843128,0
11230,22.785251567802746,1,2.18173913547158,2,1,12.413881324940142,0,2,2,6.703550554347542,1
11231,24.762741818668633,3,2.963960779684829,0,1,3.58186070659316,0,3,0,8.787089645810866,0
11232,18.0,2,5.05329664454374,0,1,20.163271234128676,0,0,1,7.4238165469644,1
11233,19.989325256553073,0,7.843656566411872,0,0,16.339535368552927,0,3,0,8.49280417473701,0
11234,23.99732514215965,2,1.0,0,0,12.535024905404898,1,0,0,8.850533612986988,0
11235,24.86446037996184,1,4.103212187861541,1,1,24.2802627733732,0,3,3,6.742278659809687,0
11236,24.9105225129318,4,1.0,0,0,18.628771552379984,0,0,3,7.2591318227343,0
11237,22.88416846999433,2,1.9079594697420112,0,1,1.3793325838595165,0,2,1,7.127508966045089,0
11238,22.951039025877524,0,2.23456703797558,0,0,9.67766464878452,0,0,0,5.2630417432476895,0
11239,21.906808334717393,1,8.0,2,1,9.20599535396324,1,2,1,8.132588690912096,0
11240,23.943414413748684,0,1.0,1,0,4.872848757319501,1,0,2,8.662018202041617,1
11241,25.0,2,5.715018264643715,1,1,3.325035462541738,0,0,0,8.204883437588768,0
11242,20.752129159110837,0,1.0,1,0,24.03729143931249,1,2,0,7.825025296892512,0
11243,18.89063555656126,2,3.8291663181587845,0,0,9.362516744524243,1,2,2,6.086840191461108,1
11244,19.931448109422156,3,5.852929953085988,2,0,22.206986604471837,0,0,1,4.502158723262355,1
11245,18.07136741579458,2,6.971533943908266,2,1,18.501945437287365,0,3,1,9.387324211365732,1
11246,19.887476080351448,4,6.109278638665117,0,1,14.827852047173154,0,0,0,5.970992576988899,0
11247,19.95577482136499,0,5.932292676603736,1,0,11.605182646621357,1,2,0,8.480399754505251,0
11248,21.00900818285838,1,4.970671590474533,1,0,22.94101100373563,0,2,3,5.16788513424115,1
11249,25.0,2,7.853128626209654,0,0,2.3553246668689463,1,1,1,7.938560470565008,0
11250,18.0,3,6.085873163802331,1,0,0.5,1,0,0,9.594766371095933,0
11251,24.076965322307153,4,1.0556050193290594,2,0,26.98044061722931,1,3,2,9.477523538598396,1
11252,18.92227162663862,4,4.824010847095047,2,0,22.614699853977694,0,3,2,6.572061493076157,1
11253,18.909484994912088,2,3.1091222527431643,0,1,1.3270635514408373,0,0,3,7.607277646311862,0
11254,22.14191482012621,2,4.01670245614941,0,1,22.09507788559066,0,1,2,7.017935965081766,1
11255,23.97879185926705,2,1.0,0,0,12.548192827178875,1,0,0,8.803905448401114,0
11256,22.104187487828575,4,6.956705670302558,2,1,20.93419725274532,0,2,1,5.397928563705705,1
11257,21.06768167331682,3,1.828437088781008,1,0,24.871300817788438,0,3,0,6.471487023971024,0
11258,22.86618720641489,1,6.9945965168718836,1,0,22.20807643180248,1,3,2,9.611317311205392,1
11259,21.792597892227214,2,8.0,1,1,14.241094781016546,1,1,3,7.029681150021886,0
11260,18.0,2,8.0,2,1,20.375617058377987,0,1,1,8.509444933315596,1
11261,22.91710662730329,4,6.107509017616459,0,1,12.119109595529755,0,0,0,8.536432251332634,0
11262,23.22532495695579,1,5.8441184116160265,1,1,4.1508114543548755,0,0,0,6.149377684342696,0
11263,19.085315580945924,2,1.0,1,1,29.93827131541268,0,0,2,4.731053315828025,1
11264,20.950677217105827,4,6.850160506168092,1,0,26.26202323494896,0,1,0,8.363848599648394,0
11265,20.919640027977735,1,7.990025286747433,2,0,28.584004947348028,0,0,1,7.1052676434732165,1
11266,20.911112294882578,0,7.8925993648450286,0,0,22.44365441232024,1,0,3,6.485928657027608,0
11267,23.270602406466384,1,1.0,0,1,13.471208682294595,0,2,2,8.979690690735115,1
11268,24.174108155244603,3,5.986676650103317,0,0,10.919575756333334,1,3,1,8.7324719240697,0
11269,25.0,1,4.127692049609327,1,0,13.478250019286174,0,1,1,7.148252675148782,1
11270,22.999525652892448,4,8.0,0,1,8.330244043843091,1,1,0,4.505136740463863,0
11271,18.02587155712396,2,5.8950131742193985,2,1,10.646389760698343,0,3,1,8.38388174007889,0
11272,24.086486297909207,3,1.0177632729292247,2,1,29.62283100061381,0,2,1,4.717240183476504,1
11273,23.855214322302384,0,1.0,0,1,20.78409383289738,1,1,1,5.8416447258478374,1
11274,20.869119262958783,0,2.815146869477764,0,0,6.541556141285333,1,0,1,7.2162859536123305,0
11275,20.98877999979002,4,7.0064312171282515,2,0,10.9964966668436,1,1,0,5.4853706398575435,0
11276,18.96654398690964,4,2.8076861752383806,2,1,24.56567186154367,1,3,0,8.793576001134191,0
11277,18.941433383231608,4,2.047702722287763,0,1,21.586394501841635,0,2,0,7.981529248348862,0
11278,19.015452168704876,3,3.865739754788889,0,0,6.9377992561543,0,2,2,9.167933951894558,1
11279,24.035376830795126,0,7.0686230545675155,2,0,14.275665565830781,1,0,1,8.690237710723885,0
11280,24.99131265727508,4,3.060843470739399,0,0,6.431043434863552,1,3,0,8.70479193252686,0
11281,18.72359149332816,1,5.1466160496143445,0,1,25.777867917013747,0,3,1,6.185236785763502,1
11282,20.100747083871223,4,6.915967431304333,0,0,29.80251382872966,0,1,2,4.91372407400393,1
11283,25.0,1,5.027460899772724,1,0,7.956723891243088,1,3,0,4.547562226472701,0
11284,21.995820739577585,3,2.0043069921217556,0,0,9.691495024332353,1,0,2,7.05672247888973,1
11285,22.966664506746113,3,5.121761723802743,2,0,28.52581498669014,0,0,3,9.520027940131124,0
11286,19.910189364530687,1,3.166028265816481,2,0,30.0,1,3,3,7.929192521705446,1
11287,21.85031057013465,2,4.82936723762465,2,0,26.155151690386027,0,0,0,9.646928500170347,0
11288,25.0,2,1.9338087207412944,0,0,15.181740934495545,0,2,0,5.553320846762809,0
11289,18.0,3,7.137706720916757,1,0,11.051966828024188,1,0,3,9.40042538316242,0
11290,24.165329196257332,3,8.0,2,0,9.482904613918414,0,0,0,6.435940012176965,0
11291,21.023010433754038,1,1.0,2,1,24.76750708659101,0,1,0,9.439005070957245,0
11292,19.072583487651688,1,1.0905560937171892,2,0,14.490247294156642,1,0,1,6.760557083387445,1
11293,18.090912906514976,2,4.830754426875259,1,0,20.81869264833736,0,2,0,8.133213877611263,0
11294,24.169766098997044,0,6.905439566812021,1,0,10.885151189078364,1,1,1,6.463024902519342,0
11295,18.855174004748193,4,7.820966231599321,1,0,26.3324498377195,1,3,2,5.642642581028945,1
11296,18.27094150550338,4,2.8761733670043506,0,1,18.197927218353797,1,3,0,8.036570943800454,0
11297,18.0,4,5.997445793023677,1,1,23.255308778275218,1,3,3,4.78221595364591,0
11298,19.02746451319752,3,5.652993226029165,0,1,26.598154575314204,1,3,2,7.692507313155998,1
11299,21.91635836506085,1,2.940792187802797,2,1,6.036505406103207,1,1,0,8.959859265880759,0
11300,24.941711545094225,1,1.0,2,0,22.44964122336924,1,0,0,9.522193088841496,1
11301,22.044310158190466,1,1.9441940059151381,2,1,12.125753969819009,1,3,3,8.615635401147895,0
11302,19.15784307585266,4,2.876848483134979,0,1,17.93030066914715,1,2,3,6.677446896272987,0
11303,22.948204494001477,3,7.120066952907942,2,0,22.12380105200827,0,2,3,8.487976539729432,0
11304,20.93886118097547,4,1.0,2,1,1.5856362903179682,0,1,2,9.368797547240247,1
11305,20.088858978053864,2,4.045065911677217,1,1,17.727460327432347,0,1,0,9.390459376387538,0
11306,24.967659303657285,1,6.131503851562837,2,1,20.357242173999737,0,3,0,6.823054388331691,0
11307,22.300094345185947,4,1.0,1,0,22.16187702524125,0,3,0,8.546348850651645,0
11308,19.00199764939231,2,3.9004322873624533,1,0,12.925940418469647,1,3,1,7.713195674292538,0
11309,18.042534454884354,1,4.032201888119799,0,0,18.030246885499704,1,2,0,9.536681467207558,1
11310,18.981128651161335,2,8.0,1,1,28.349022864718112,0,3,3,4.86997457974504,0
11311,19.85913320983378,2,1.0,1,1,12.863536635397287,0,0,1,5.20816778180826,0
11312,25.0,1,4.778345607658354,2,1,16.236702981953986,0,3,1,9.965671419562526,1
11313,20.88190781135693,4,6.972846233891935,2,1,23.15143393066843,0,3,2,9.418629223744524,1
11314,24.074909571319527,3,8.0,1,1,23.680742079009345,0,3,1,7.492172626298246,1
11315,24.03501883465926,2,4.923283485560659,0,1,11.587744473159415,0,1,2,9.81657605254476,1
11316,18.93716278482459,4,2.1378019096078784,2,0,17.584810386547776,0,0,2,6.875759061655605,1
11317,21.98942970114761,3,3.0519967995102086,2,0,17.133412682419543,0,2,0,6.964724674292906,0
11318,25.0,2,1.1043224221948114,1,0,17.889535413106145,1,1,0,5.6433318434784505,0
11319,23.88694878691503,3,7.15572103085977,0,0,2.2147980608209252,1,2,2,7.2670583689104005,1
11320,18.997324572388997,2,5.1149782137056565,0,0,11.969164593513323,0,2,0,4.8637895997665135,0
11321,23.079358376024686,1,6.030780169113876,0,0,14.54802777172994,1,1,2,4.556436853377683,1
11322,18.04959905671741,4,3.884645651395627,0,0,1.1790046260346334,1,3,0,6.582664139806189,0
11323,20.928416996913768,4,1.1948471778364311,2,1,15.647654085645417,1,2,2,6.015609709573782,1
11324,20.759263214932428,0,7.938744825774155,0,0,29.294289528388113,1,2,0,8.244078951194881,0
11325,19.056727999055173,4,3.098379052626121,2,0,17.43377781366636,1,1,0,8.629466921358555,0
11326,23.914217355452028,3,7.0535297954585,1,1,19.05305264714532,1,2,0,9.263116997031348,0
11327,18.02721804628257,1,3.038905768089948,2,0,12.02336498301898,1,0,3,6.159026964805819,1
11328,22.963843305277088,1,8.0,2,1,22.468926209932295,1,1,0,7.689232807682919,0
11329,20.18344529049423,0,1.0,1,0,18.58870366437523,1,1,2,8.73625724228291,1
11330,25.0,1,2.9180573848030202,2,0,13.527193397410239,0,3,3,5.823633040960865,1
11331,24.897124358933187,0,2.0472381274358695,0,1,6.670288974685854,1,3,3,4.464049799546196,0
11332,21.86623692758014,0,7.9837185226952565,2,0,4.7683580153405325,0,3,0,7.480752031850852,0
11333,23.107601965670003,1,4.0721909622971495,1,1,3.4754299030666265,0,3,0,10.0,0
11334,23.98241554731582,3,2.046950796846483,2,1,12.656490500566282,0,2,0,9.500001874449076,0
11335,24.95162884781766,2,2.0110746039814957,1,1,10.343120124999023,1,0,1,8.375788376006915,0
11336,21.969513369709908,4,1.007810791432064,2,0,13.029735190128697,1,0,0,6.792115532523451,0
11337,24.17650183205787,0,3.8900763056759833,0,0,26.644227410846728,1,1,0,6.915909095722899,0
11338,21.955757007620218,3,3.051194660030574,2,0,15.931709854713958,0,2,0,7.035416923232078,0
11339,24.954108985412333,4,2.942530733672326,1,0,29.998293467668415,0,2,2,4.837423353892308,1
11340,20.077775758372614,0,3.0476030168017054,0,0,16.673350081435903,1,3,1,5.7540181335820435,1
11341,20.995459206829814,0,6.863660926272196,0,0,7.503416316501768,1,3,1,5.467001501409992,0
11342,25.0,2,4.086746149995814,0,0,28.46463664016798,0,2,1,5.01955975675333,1
11343,18.00692251476988,3,5.066218099687802,0,0,11.924045179487134,0,2,0,8.112023387355025,0
11344,24.031123900653576,4,3.033977030047092,1,0,21.62055974786861,0,0,3,7.566783770001256,0
11345,18.95725538732552,3,2.043439436265568,2,1,27.24734891768923,1,3,3,5.968103904449418,0
11346,18.133658915795664,4,8.0,1,1,4.877852914482628,1,1,0,7.0116868543273885,0
11347,20.892586867300114,1,4.964263586450476,0,0,26.092456803618862,0,2,1,4.178283792690401,1
11348,23.08667493828779,4,2.897419986983466,1,0,4.748880477450839,1,3,1,5.771745396316136,0
11349,23.872534120118125,0,2.097316914905167,1,0,6.728096221274894,0,3,0,7.304861184285703,0
11350,25.0,4,7.922044058073713,1,0,21.284457037956013,1,0,3,8.984578155555628,0
11351,18.99976795971121,0,6.868056875006813,2,1,24.320378709707505,1,0,0,4.142392102131885,0
11352,22.972850904706558,2,3.0994167037070692,0,1,15.57083374720037,1,1,1,9.517605931195236,1
11353,19.99047885147364,0,6.811449037213763,1,0,3.1002372873955055,0,0,3,4.7091819691247885,0
11354,25.0,3,7.91157347520624,2,0,9.250071109057705,0,2,0,9.19574423763432,0
11355,20.999727243325236,0,6.21583829603106,0,0,5.253691561048301,1,0,0,6.1625377792979075,0
11356,18.0,0,1.0115422924206892,1,1,27.506741863149976,1,0,0,8.632715543556541,0
11357,25.0,2,2.099499878182592,0,1,21.401172155030544,1,3,0,9.488051210468205,0
11358,22.069525586650865,1,4.780964834565055,0,0,27.307704000026632,0,0,3,4.389008700392767,1
11359,20.027293737823207,1,2.07502867648226,0,0,1.6620296428693855,1,2,1,6.442360385768487,1
11360,23.017541579438483,0,1.9364595779692153,0,0,9.652761473010404,0,0,0,5.430164930144448,0
11361,23.229214261477328,4,8.0,0,0,16.000005525866843,1,0,0,6.933042639760022,0
11362,22.856980391265946,2,5.87740070939137,1,0,11.793857715301863,0,1,2,7.544283040781319,1
11363,23.06646710482253,1,1.0170554599935717,1,1,23.638736603136238,0,1,0,8.356411780643315,0
11364,23.973760110820702,0,3.935363926234184,2,1,10.657746425507531,0,1,3,4.979416881493324,0
11365,21.962884226205542,2,1.87760914495776,2,0,17.223385595278714,0,3,3,9.210292393286606,0
11366,24.943069265015936,3,4.036847539867169,2,1,3.7743678260606623,0,2,1,9.721084856502097,0
11367,21.993137039324136,3,3.916302091617625,0,1,0.938179566815743,0,0,2,6.1356656621098775,1
11368,23.068272830307425,3,2.9734149647492396,1,1,15.763738350058418,1,1,0,6.098493164491615,0
11369,19.914911812949907,2,1.9135923265138561,0,1,18.660522457953327,0,0,2,6.295830278671558,1
11370,19.902466610087895,3,2.1111929586600264,0,1,22.785296905556354,0,2,2,6.040773536826448,1
11371,23.92608159381803,2,5.93991342551233,0,1,23.551701623495557,1,3,2,5.516017385486531,1
11372,18.926180464548843,2,6.990275523737749,1,0,1.916905693639473,0,3,1,6.54236842052608,0
11373,18.160683193646747,4,5.964953446202941,1,0,0.5,0,3,3,4.376367943601551,0
11374,18.943418051032328,3,6.103586674231787,0,0,9.698534864278132,1,3,3,8.361402438097068,0
11375,19.148238384744694,1,5.088022851123105,0,0,3.495330154080912,1,2,3,9.192133672487268,0
11376,25.0,4,1.0169713936385822,1,1,6.8043141321408225,1,0,3,9.538470907062232,0
11377,23.934807943056953,3,6.995085121890485,1,0,27.302251353334302,1,1,1,7.504606396670604,1
11378,19.924669656176935,3,7.767341503541482,1,0,7.618262668875425,1,1,0,7.914319166316087,0
11379,23.93864598045576,3,6.808528304511918,0,1,28.37781622292888,1,3,0,7.806744656952962,0
11380,19.871991505535302,3,2.075877437403569,0,1,1.4748865518321144,0,3,0,5.493546810158485,0
11381,23.262605579346776,1,4.963573755180617,2,0,3.5885251006500387,0,3,1,4.2865151017443415,1
11382,22.02016541623415,2,6.8902068234145455,0,0,22.912925375956178,0,2,1,5.420547879348885,1
11383,24.090214114126304,1,2.028438301172685,1,1,3.806397499313255,1,0,0,4.3622341933807025,0
11384,18.192449692366456,2,5.824092079330554,1,0,7.4742114338534815,0,0,1,9.666497642249405,0
11385,24.997047432907323,0,2.042102724668659,2,1,12.398898030492632,0,3,2,9.964748987397789,1
11386,19.026292829299877,3,1.91957765220218,1,0,3.0287279222679135,1,3,2,9.685973251084436,1
11387,20.973718983586764,0,6.937607513152465,2,1,27.80888502674766,1,2,3,5.556037090880012,0
11388,25.0,3,5.140936514723027,2,0,7.98393154104979,1,1,1,4.827894209141316,0
11389,18.0,3,3.004380739597478,1,0,29.971418326957238,0,1,0,5.197265635049316,0
